id,organisation_id,project_id,name,short_name,country,city,role,activity_type,sme,ec_contribution,total_cost
74720,999995408,212008,FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG,FAU,DE,Erlangen,participant,HES,f,135498.00,
74721,999619436,212008,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,84000.00,
74722,999907235,212008,UNIVERSITE PARIS-SUD,PSUD,FR,ORSAY CEDEX,participant,HES,f,0.00,
74723,999991043,212008,KOBENHAVNS UNIVERSITET,UCPH,DK,Kobenhavn,participant,HES,f,201000.00,
74724,999984253,212008,THE UNIVERSITY COURT OF THE UNIVERSITY OF ST ANDREWS,USTAN,UK,St Andrews,participant,HES,f,84000.00,
74725,999986290,212008,UNIVERSITE LIBRE DE BRUXELLES,ULB,BE,Bruxelles / Brussel,coordinator,HES,f,218000.00,
74726,999633016,212008,INSTITUT D'OPTIQUE THEORIQUE ET APPLIQUEE IOTA - SUPOPTIQUE,IOTA,FR,Palaiseau,participant,HES,f,0.00,
74727,999854758,212008,ECOLE NORMALE SUPERIEURE,ENS,FR,Paris,participant,HES,f,0.00,
74728,999854855,212008,UNIVERSITAET POTSDAM,UP,DE,Potsdam,participant,HES,f,84000.00,
74729,999990655,212008,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,Kongens Lyngby,participant,HES,f,201000.00,
74730,999649506,212008,UNIVERZITA PALACKEHO V OLOMOUCI,UP,CZ,Olomouc,participant,HES,f,128000.00,
74731,999990267,212008,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,Munchen,participant,REC,f,120000.00,
74732,999997930,212008,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,Paris,participant,REC,f,336498.00,
76862,999992401,278472,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,PARIS 15,coordinator,REC,f,1130800.00,
77475,999992401,228301,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,PARIS 15,coordinator,REC,f,961080.00,
85040,996684604,229205,SCHOTT AG,,DE,Mainz,participant,PRC,f,607272.00,
85041,999977172,229205,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,Cambridge,participant,HES,f,370009.00,
85042,999454245,229205,UNITED NATIONS EDUCATIONAL SCIENTIFIC AND CULTURAL ORGANIZATION,ORGANISATION DES NATIONS UNIES POUR L'EDUCATION LA,FR,Paris,participant,REC,f,231000.00,
85043,999984059,229205,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,Munchen,coordinator,REC,f,839382.00,
85044,996825836,229205,AERIAL,,FR,Illkirch-Graffenstaden,participant,REC,f,243600.00,
85045,999907720,229205,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,,IL,Haifa,participant,HES,f,333360.00,
85046,999981052,229205,KING'S COLLEGE LONDON,,UK,London,participant,HES,f,374999.00,
88324,999977172,600700,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,Cambridge,participant,HES,f,249600.00,
88325,999865525,600700,Université Paris Diderot-Paris 7,UPD,FR,Paris,participant,HES,f,171642.00,
88326,999653968,600700,STICHTING CENTRUM VOOR WISKUNDE EN INFORMATICA,CWI,NL,AMSTERDAM,participant,REC,f,250239.00,
88327,999983962,600700,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,participant,HES,f,249600.00,
88328,999986290,600700,UNIVERSITE LIBRE DE BRUXELLES,ULB,BE,Bruxelles / Brussel,participant,HES,f,249600.00,
88329,999871830,600700,LATVIJAS UNIVERSITATE,LU,LV,RIGA,coordinator,HES,f,451000.00,
88330,999975038,600700,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,Jerusalem,participant,HES,f,249960.00,
88331,999997930,600700,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,Paris,participant,REC,f,78357.00,
89968,999866883,239937,UNIVERSITAT WIEN,UNIVIE,AT,Wien,coordinator,HES,f,1274254.00,
90016,999866883,329851,UNIVERSITAT WIEN,UNIVIE,AT,Wien,coordinator,HES,f,272443.20,
90096,999866883,227844,UNIVERSITAT WIEN,UNIVIE,AT,Wien,coordinator,HES,f,1750000.00,
90289,999866883,330487,UNIVERSITAT WIEN,UNIVIE,AT,Wien,coordinator,HES,f,186783.60,
90632,999899184,323714,UNIVERSITA DEGLI STUDI DI SALERNO,,IT,Fisciano Sa,coordinator,HES,f,366400.00,
90633,999978627,323714,JOHANNES GUTENBERG-UNIVERSITAT MAINZ,,DE,Mainz,participant,HES,f,232800.00,
90634,912924328,323714,UNIVERSITAET HAMBURG,UHAM,DE,HAMBURG,participant,HES,f,198000.00,
90635,999619436,323714,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,174000.00,
90636,999866883,323714,UNIVERSITAT WIEN,UNIVIE,AT,Wien,participant,HES,f,198000.00,
90637,999882209,323714,UNIVERSITAET ULM,UULM,DE,Ulm,participant,HES,f,408000.00,
90638,999979500,323714,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,194700.00,
90639,999975038,323714,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,Jerusalem,participant,HES,f,174000.00,
92072,999904228,293797,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,Budapest,coordinator,HES,f,100000.00,
92258,999904228,330076,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,Budapest,coordinator,HES,f,144177.60,
92271,999904228,200639,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,Budapest,coordinator,HES,f,500000.00,
92325,999904228,258789,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HU,Budapest,coordinator,HES,f,1496111.93,
92824,999835843,293814,UNIVERSITY OF CYPRUS,UCY,CY,Nicosia,coordinator,HES,f,100000.00,
93052,999868629,238353,UNIVERSITAET REGENSBURG,UREG,DE,Regensburg,coordinator,HES,f,833254.00,
93053,999846028,238353,UNIVERSITA DEGLI STUDI DI PARMA,UNIVERSITA DEGLI STUDI DI PARMA,IT,PARMA,participant,HES,f,384769.00,
93054,999845446,238353,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",TRINITY COLLEGE DUBLIN,IE,Dublin,participant,HES,f,418090.00,
93055,999991722,238353,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,Madrid,participant,REC,f,396940.00,
93056,999858735,238353,BERGISCHE UNIVERSITAET  WUPPERTAL,BUW,DE,Wuppertal,participant,HES,f,595796.00,
93057,999980567,238353,THE UNIVERSITY OF LIVERPOOL,,UK,Liverpool,participant,HES,f,419124.00,
93058,999873188,238353,UNIVERSITAET GRAZ,UNI GRAZ,AT,Graz,participant,HES,f,419382.00,
93059,999835843,238353,UNIVERSITY OF CYPRUS,UCY,CY,Nicosia,participant,HES,f,182604.00,
93060,999854370,238353,UNIVERSITAET BIELEFELD,UNIBI,DE,Bielefeld,participant,HES,f,206310.00,
93061,999974941,238353,THE UNIVERSITY OF EDINBURGH,UEDIN,UK,Edinburgh,participant,HES,f,865172.00,
93187,995984070,238475,FORCE INNOVATIONS GmbH,FIG,DE,Köln,participant,PRC,f,90532.90,
93188,999971837,238475,INSTITUT JOZEF STEFAN,JSI,SI,Ljubljana,participant,REC,f,180508.46,
93189,998501996,238475,ASCOMP GmbH,ASCOMP,CH,Zurich,participant,PRC,f,197748.80,
93190,999995893,238475,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,EL,Irakleio,participant,REC,f,227040.63,
93191,999907235,238475,UNIVERSITE PARIS-SUD,PSUD,FR,ORSAY CEDEX,participant,HES,f,202452.33,
93192,999861257,238475,TECHNISCHE UNIVERSITAET BRAUNSCHWEIG,,DE,Braunschweig,participant,HES,f,196204.20,
93193,999544746,238475,LEIBNIZ INSTITUT FUR FESTKORPER UND WERKSTOFFORSCHUNG DRESDEN EV,IFW,DE,Dresden,coordinator,REC,f,744859.89,
93194,999989782,238475,RIJKSUNIVERSITEIT GRONINGEN,,NL,Groningen,participant,HES,f,352056.70,
93195,999835843,238475,UNIVERSITY OF CYPRUS,UCY,CY,Nicosia,participant,HES,f,387628.20,
104162,999992110,338957,STICHTING RADBOUD UNIVERSITEIT,,NL,Nijmegen,coordinator,HES,f,1637630.00,
104760,999992110,320571,STICHTING RADBOUD UNIVERSITEIT,,NL,Nijmegen,coordinator,HES,f,2500000.00,
105391,999473160,274769,ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN NANOCIENCIAS CIC NANOGUNE,,ES,San Sebastian,coordinator,REC,f,222920.00,
105392,999994826,274769,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,participant,HES,f,,
105541,999994826,276920,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,coordinator,HES,f,100000.00,
105691,999994826,628384,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,coordinator,HES,f,168794.40,
105779,999994826,616623,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,coordinator,HES,f,1999468.80,
105874,999994826,299141,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,coordinator,HES,f,167390.40,
112879,996312512,248789,INTEL CORPORATION IBERIA SA,INTEL CORPORATION IBERIA SA,ES,Madrid,participant,PRC,f,498785.00,
112880,999981149,248789,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,participant,REC,f,590900.00,
112881,999976202,248789,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,ES,Barcelona,coordinator,HES,f,860889.00,
112882,999974165,248789,UNIVERSITY OF GLASGOW,,UK,Glasgow,participant,HES,f,499400.00,
113261,999879881,323734,POLITECNICO DI MILANO,POLIMI,IT,Milano,coordinator,HES,f,416675.00,
113262,999974262,323734,UNIVERSITY OF BRISTOL,,UK,Bristol,participant,HES,f,267572.00,
113263,999907720,323734,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,,IL,Haifa,participant,HES,f,219998.00,
113264,999974165,323734,UNIVERSITY OF GLASGOW,,UK,Glasgow,participant,HES,f,401427.00,
113265,888897707,323734,Westfälische Wilhelms-Universität Münster,WWU,DE,MUENSTER,participant,HES,f,394250.00,
113325,999974553,255914,UNIVERSITEIT LEIDEN,ULEI,NL,Leiden,participant,HES,f,384400.00,
113326,999848841,255914,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,BR,Rio De Janeiro,participant,HES,f,91500.00,
113327,999619436,255914,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,247800.00,
113328,999976590,255914,UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,UNINA,IT,Napoli,coordinator,HES,f,464900.00,
113329,999974262,255914,UNIVERSITY OF BRISTOL,,UK,Bristol,participant,HES,f,262800.00,
113330,999974165,255914,UNIVERSITY OF GLASGOW,,UK,Glasgow,participant,HES,f,444600.00,
113331,999987745,255914,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,UNIROMA1,IT,Roma,participant,HES,f,346200.00,
113583,999864264,211956,ECOLE POLYTECHNIQUE,EP,FR,Palaiseau Cedex,participant,HES,f,0.00,
113584,999844864,211956,UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA,UNITOV,IT,Roma,participant,HES,f,344314.00,
113585,999992401,211956,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,PARIS 15,participant,REC,f,0.00,
113586,999980664,211956,UNIVERSITE CATHOLIQUE DE LOUVAIN,UCLouvain,BE,Louvain La Neuve,participant,HES,f,259252.00,
113587,999991722,211956,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,Madrid,participant,REC,f,0.00,
113588,999978336,211956,UNIVERSITY OF YORK,UNIVERSITY OF YORK,UK,York North Yorkshire,coordinator,HES,f,794989.00,
113589,999868726,211956,FRIEDRICH-SCHILLER-UNIVERSITÄT JENA,UNI JENA,DE,JENA,participant,HES,f,205983.00,
113590,999995796,211956,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,IT,Milano,participant,HES,f,210491.00,
113591,999923531,211956,UNIVERSITA' DEGLI STUDI DI MILANO-BICOCCA,UNIMIB,IT,Milano,participant,HES,f,0.00,
113592,888897834,211956,"MAX IV Laboratory, Lund University",LU,SE,LUND,participant,HES,f,205983.00,
113593,999990267,211956,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,Munchen,participant,REC,f,207370.00,
113594,999997930,211956,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,Paris,participant,REC,f,671811.00,
113595,999994826,211956,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,participant,HES,f,205983.00,
113596,999865234,211956,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,Leioa,participant,HES,f,316954.00,
113597,999655520,211956,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,ES,Barcelona,participant,REC,f,376870.00,
113810,999842924,612600,UNIVERSITY OF BATH,UBAH,UK,Bath,coordinator,HES,f,68400.00,
113811,983230316,612600,MEDITERRANEAN INSTITUTE OF FOUNDAMENTAL PHYSICS ONLUS,MIFP,IT,MARINO,participant,REC,f,89300.00,
113812,999868726,612600,FRIEDRICH-SCHILLER-UNIVERSITÄT JENA,UNI JENA,DE,JENA,participant,HES,f,47500.00,
113813,999974165,612600,UNIVERSITY OF GLASGOW,,UK,Glasgow,participant,HES,f,43700.00,
114761,999979306,239351,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,100000.00,
114662,999979306,340210,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,1529107.00,
114833,999979306,227716,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,2000000.00,
115116,999979306,328605,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,coordinator,HES,f,220290.40,
116453,999985805,220500,UNIVERSITEIT UTRECHT,UU,NL,Utrecht,coordinator,HES,f,153537.32,
118441,999977463,233747,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,155438.00,
118442,999991043,233747,KOBENHAVNS UNIVERSITET,UCPH,DK,Kobenhavn,participant,HES,f,123562.00,
118443,999893752,233747,UNIVERSITA DEGLI STUDI DI PAVIA,UNIPV,IT,Pavia,participant,HES,f,277800.00,
118444,999953116,233747,ISTITUTO PER L'INTERSCAMBIO SCIENTIFICO,I.S.I,IT,Torino,coordinator,REC,f,394200.00,
118445,999981828,233747,GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER,LUH,DE,Hannover,participant,HES,f,204000.00,
118959,999977463,298742,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,coordinator,HES,f,167390.40,
119055,999866883,233859,UNIVERSITAT WIEN,UNIVIE,AT,Wien,coordinator,HES,f,225025.00,
119056,999977463,233859,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,158626.00,
119057,999991043,233859,KOBENHAVNS UNIVERSITET,UCPH,DK,Kobenhavn,participant,HES,f,128174.00,
119058,999874546,233859,UNIVERSIDAD COMPLUTENSE DE MADRID,UCM,ES,Madrid,participant,HES,f,226800.00,
119059,999990267,233859,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,Munchen,participant,REC,f,261375.00,
119529,999997736,297861,AARHUS UNIVERSITET,AU,DK,Aarhus C,participant,HES,f,21544.00,
119530,999862033,297861,SWANSEA UNIVERSITY,PRIFYSGOL ABERTAWE,UK,Swansea,participant,HES,f,27969.00,
119531,999839820,297861,UNIVERSITE DIJON BOURGOGNE,UNIVERSITY OF BURGUNDY,FR,Dijon Cedex,participant,HES,f,36544.00,
119532,999979306,297861,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,participant,HES,f,12954.00,
119533,999882209,297861,UNIVERSITAET ULM,UULM,DE,Ulm,participant,HES,f,23058.00,
119534,999977463,297861,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,35171.00,
119535,990797674,297861,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,11529.00,
119536,999852624,297861,UNIVERSITAET KASSEL,UNI KASSEL,DE,Kassel,participant,HES,f,17585.00,
119537,999975329,297861,UNIVERSITY OF SOUTHAMPTON,SOUTHAMPTON,UK,Southampton,coordinator,HES,f,90221.00,
119538,999976978,297861,THE UNIVERSITY OF NOTTINGHAM,,UK,Nottingham,participant,HES,f,21200.00,
119539,999975038,297861,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,Jerusalem,participant,HES,f,12954.00,
119540,999923434,297861,UNIVERZITA KARLOVA,CU,CZ,Praha 1,participant,HES,f,17585.00,
119541,999997930,297861,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,Paris,participant,REC,f,13529.00,
119542,999979694,297861,CARDIFF UNIVERSITY,CARDIFF UNIVERSITY,UK,Cardiff,participant,HES,f,16529.00,
119543,999929545,297861,UNIVERSITAT DES SAARLANDES,USAAR,DE,Saarbrucken,participant,HES,f,41529.00,
121679,998355526,227279,"BIO/ TECHOLOGIES, INNOVATIONS, RESEARCHES LTD",BIOTIR,RU,MOSCOW,participant,PRC,f,,
121680,999842051,227279,UNIVERSITA DEGLI STUDI DI TRIESTE,UNITS,IT,Trieste,coordinator,HES,f,520225.00,
121681,999990946,227279,KUNGLIGA TEKNISKA HOEGSKOLAN,KTH,SE,Stockholm,participant,HES,f,363600.00,
121682,998567568,227279,MOLECULAR TECHNOLOGIES,MLT,RU,MOSCOW,participant,PRC,f,,
121683,999913346,227279,NOVOZYMES A/S,,DK,Bagsvaerd,participant,PRC,f,343517.00,
121684,999892782,227279,SHEMYAKIN AND OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY - RUSSIAN ACADEMY OF SCIENCE,IBCh,RU,MOSCOW,participant,HES,f,,
121685,999991043,227279,KOBENHAVNS UNIVERSITET,UCPH,DK,Kobenhavn,participant,HES,f,303602.00,
121686,998357854,227279,B.P. KONSTANTINOV PETERSBURG NUCLEAR PHYSICS INSTITUTE,PNPI,RU,GATCHINA,participant,HES,f,,
121687,997460895,227279,THE NATIONAL UNIVERSITY OF UZBEKISTAN NAMED AFTER MIRZO ULUGBEK,NUU,UZ,TASHKENT,participant,HES,f,36000.00,
121688,998299169,227279,BELOZERSKY INSTITUTE OF PHYSICOCHEMICAL BIOLOGY,MSU,RU,MOSCOW,participant,REC,f,99996.00,
121689,999977366,227279,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,participant,HES,f,333055.00,
122629,999974553,319360,UNIVERSITEIT LEIDEN,ULEI,NL,Leiden,participant,HES,f,1670000.00,
122630,999977366,319360,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,13330000.00,
122698,999977366,302937,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,263660.70,
123122,999977366,205896,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,1296000.00,
123846,999977366,304249,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,100000.00,
124099,999977366,307379,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,1500000.00,
124100,999920330,618082,NPL MANAGEMENT LIMITED,,UK,Middlesex,participant,PRC,f,102254.00,
124101,999845446,618082,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",TRINITY COLLEGE DUBLIN,IE,Dublin,participant,HES,f,78815.00,
124102,999976493,618082,UNIVERSITAET BERN,,CH,Bern,participant,HES,f,306754.00,
124103,999991722,618082,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,Madrid,coordinator,REC,f,332495.00,
124104,999865234,618082,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,Leioa,participant,HES,f,50363.00,
124105,999977366,618082,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,participant,HES,f,316750.00,
130646,999880657,323970,Masarykova univerzita,MU,CZ,Brno,coordinator,HES,f,400600.00,
130647,999866883,323970,UNIVERSITAT WIEN,UNIVIE,AT,Wien,participant,HES,f,244402.00,
130648,999876001,323970,UNIWERSYTET GDANSKI,UG,PL,GDANSK,participant,HES,f,239278.00,
130649,999979015,323970,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,participant,HES,f,294796.00,
130650,999871830,323970,LATVIJAS UNIVERSITATE,LU,LV,RIGA,participant,HES,f,266320.00,
130651,999986484,323970,UNIVERSITAT AUTONOMA DE BARCELONA,UAB,ES,Cerdanyola Del Valles,participant,HES,f,289198.00,
130652,999994826,323970,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,DE,Berlin,participant,HES,f,289198.00,
124189,999977366,252944,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,161248.80,
125060,999977366,302158,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,Delft,coordinator,HES,f,183805.80,
127493,999979015,272259,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,170901.60,
127836,999979015,615203,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,1660804.00,
127891,999979015,273711,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,187028.80,
129400,999979015,335684,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,1492800.00,
129414,999979015,219632,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,178163.71,
129481,999997736,247687,AARHUS UNIVERSITET,AU,DK,Aarhus C,participant,HES,f,200000.00,
129482,999986193,247687,UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6,UPMC,FR,PARIS,participant,HES,f,0.00,
129483,999979888,247687,TECHNISCHE UNIVERSITAET WIEN,TU WIEN,AT,Wien,participant,HES,f,295000.00,
129484,999877650,247687,COLLEGE DE FRANCE,,FR,Paris,participant,HES,f,0.00,
129485,999978433,247687,LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN,LMU MUENCHEN,DE,MUNCHEN,participant,HES,f,43068.00,
129486,999573458,247687,THE UNIVERSITY OF MARYLAND FOUNDATIION INC,USMF UNIVERSITY SYSTEM OF MARYLAND FOUNDATION INC,US,Adelphi,participant,HES,f,154000.00,
129487,999881724,247687,THE UNIVERSITY OF QUEENSLAND,THE UNIVERSITY OF QUEENSLAND,AU,Brisbane,participant,HES,f,0.00,
129488,999978627,247687,JOHANNES GUTENBERG-UNIVERSITAT MAINZ,,DE,Mainz,participant,HES,f,295000.00,
129489,999993468,247687,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,LONDON,participant,HES,f,295000.00,
129490,999907914,247687,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,251932.00,
129491,992204077,247687,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,participant,HES,f,223880.00,
129492,999619436,247687,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,150000.00,
129493,999882209,247687,UNIVERSITAET ULM,UULM,DE,Ulm,coordinator,HES,f,728000.00,
129494,999907235,247687,UNIVERSITE PARIS-SUD,PSUD,FR,ORSAY CEDEX,participant,HES,f,0.00,
129495,999633016,247687,INSTITUT D'OPTIQUE THEORIQUE ET APPLIQUEE IOTA - SUPOPTIQUE,IOTA,FR,Palaiseau,participant,HES,f,0.00,
129496,999854758,247687,ECOLE NORMALE SUPERIEURE,ENS,FR,Paris,participant,HES,f,0.00,
129497,999980276,247687,RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN,,DE,Bonn,participant,HES,f,295000.00,
129498,996467906,247687,MACQUARIE UNIVERSITY,,AU,Sydney,participant,HES,f,0.00,
129499,999979015,247687,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,participant,HES,f,15000.00,
129500,999869696,247687,NATIONAL UNIVERSITY OF SINGAPORE PUBLIC COMPANY LIMITED BY GUARANTEE,NUS,SG,Singapore,participant,HES,f,0.00,
129501,953720200,247687,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC.,HARVARD GLOBAL,US,Cambridge,participant,REC,f,39120.00,
129502,999990267,247687,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,Munchen,participant,REC,f,790000.00,
129503,999823912,247687,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,AT,Wien,participant,REC,f,420000.00,
129504,999997930,247687,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,Paris,participant,REC,f,885000.00,
129505,999582479,247687,LABORATORIO EUROPEO DI SPETTROSCOPIE NON LINEARI,LENS,IT,Sesto-Fiorentino (Fi),participant,REC,f,295000.00,
129506,999929545,247687,UNIVERSITAT DES SAARLANDES,USAAR,DE,Saarbrucken,participant,HES,f,200000.00,
129538,999983962,600927,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,participant,HES,f,252000.00,
129539,999992401,600927,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,PARIS 15,participant,REC,f,823918.00,
